sample,Test_size,alpha,actual_prop,pred_prop,abs_error,accuracy,quantifier
1,20,0.25,0.25,0.22,0.03,0.95,MS
1,20,0.25,0.25,0.16,0.09,0.95,HDy
1,20,0.25,0.25,0.3,0.05,0.95,DyS
1,20,0.25,0.25,0.23,0.02,0.95,SORD
1,20,0.25,0.25,0.31,0.06,0.95,SMM
2,20,0.25,0.25,0.35,0.1,0.9,CC
2,20,0.25,0.25,0.28,0.03,0.95,ACC
2,20,0.25,0.25,0.4,0.15,0.85,PCC
2,20,0.25,0.25,0.34,0.09,0.9,PACC
2,20,0.25,0.25,0.26,0.01,0.95,X
2,20,0.25,0.25,0.25,0.0,0.9,MAX
2,20,0.25,0.25,0.29,0.04,0.95,T50
2,20,0.25,0.25,0.25,0.0,0.9,MS
2,20,0.25,0.25,0.29,0.04,0.95,HDy
2,20,0.25,0.25,0.28,0.03,0.95,DyS
2,20,0.25,0.25,0.25,0.0,0.9,SORD
2,20,0.25,0.25,0.35,0.1,0.9,SMM
3,20,0.25,0.25,0.25,0.0,1.0,CC
3,20,0.25,0.25,0.16,0.09,0.9,ACC
3,20,0.25,0.25,0.31,0.06,0.95,PCC
3,20,0.25,0.25,0.23,0.02,0.95,PACC
3,20,0.25,0.25,0.2,0.05,0.95,X
3,20,0.25,0.25,0.19,0.06,0.95,MAX
3,20,0.25,0.25,0.1,0.15,0.85,T50
3,20,0.25,0.25,0.07,0.18,0.85,MS
3,20,0.25,0.25,0.09,0.16,0.85,HDy
3,20,0.25,0.25,0.09,0.16,0.85,DyS
3,20,0.25,0.25,0.09,0.16,0.85,SORD
3,20,0.25,0.25,0.23,0.02,0.95,SMM
4,20,0.25,0.25,0.4,0.15,0.85,CC
4,20,0.25,0.25,0.34,0.09,0.95,ACC
4,20,0.25,0.25,0.45,0.2,0.8,PCC
4,20,0.25,0.25,0.4,0.15,0.85,PACC
4,20,0.25,0.25,0.32,0.07,0.95,X
4,20,0.25,0.25,0.31,0.06,0.95,MAX
4,20,0.25,0.25,0.49,0.24,0.75,T50
4,20,0.25,0.25,0.33,0.08,0.95,MS
4,20,0.25,0.25,0.42,0.17,0.8,HDy
4,20,0.25,0.25,0.4,0.15,0.85,DyS
4,20,0.25,0.25,0.34,0.09,0.9,SORD
4,20,0.25,0.25,0.41,0.16,0.8,SMM
5,20,0.25,0.25,0.3,0.05,0.95,CC
5,20,0.25,0.25,0.22,0.03,1.0,ACC
5,20,0.25,0.25,0.34,0.09,0.9,PCC
5,20,0.25,0.25,0.26,0.01,0.95,PACC
5,20,0.25,0.25,0.26,0.01,0.95,X
5,20,0.25,0.25,0.25,0.0,1.0,MAX
5,20,0.25,0.25,0.2,0.05,0.95,T50
5,20,0.25,0.25,0.2,0.05,0.95,MS
5,20,0.25,0.25,0.2,0.05,0.95,HDy
5,20,0.25,0.25,0.2,0.05,0.95,DyS
5,20,0.25,0.25,0.21,0.04,0.95,SORD
5,20,0.25,0.25,0.27,0.02,0.95,SMM
6,20,0.25,0.25,0.25,0.0,1.0,CC
6,20,0.25,0.25,0.16,0.09,0.9,ACC
6,20,0.25,0.25,0.37,0.12,0.9,PCC
6,20,0.25,0.25,0.3,0.05,0.95,PACC
6,20,0.25,0.25,0.2,0.05,0.95,X
6,20,0.25,0.25,0.19,0.06,0.95,MAX
6,20,0.25,0.25,0.29,0.04,0.95,T50
6,20,0.25,0.25,0.21,0.04,0.95,MS
6,20,0.25,0.25,0.21,0.04,0.95,HDy
6,20,0.25,0.25,0.24,0.01,1.0,DyS
6,20,0.25,0.25,0.21,0.04,0.95,SORD
6,20,0.25,0.25,0.31,0.06,0.95,SMM
7,20,0.25,0.25,0.4,0.15,0.85,CC
7,20,0.25,0.25,0.34,0.09,0.9,ACC
7,20,0.25,0.25,0.41,0.16,0.85,PCC
7,20,0.25,0.25,0.34,0.09,0.9,PACC
7,20,0.25,0.25,0.38,0.13,0.85,X
7,20,0.25,0.25,0.37,0.12,0.85,MAX
7,20,0.25,0.25,0.2,0.05,0.85,T50
7,20,0.25,0.25,0.24,0.01,0.9,MS
7,20,0.25,0.25,0.29,0.04,0.9,HDy
7,20,0.25,0.25,0.29,0.04,0.9,DyS
7,20,0.25,0.25,0.32,0.07,0.9,SORD
7,20,0.25,0.25,0.35,0.1,0.9,SMM
8,20,0.25,0.25,0.45,0.2,0.8,CC
8,20,0.25,0.25,0.4,0.15,0.85,ACC
8,20,0.25,0.25,0.51,0.26,0.75,PCC
8,20,0.25,0.25,0.46,0.21,0.8,PACC
8,20,0.25,0.25,0.38,0.13,0.8,X
8,20,0.25,0.25,0.37,0.12,0.8,MAX
8,20,0.25,0.25,0.49,0.24,0.75,T50
8,20,0.25,0.25,0.42,0.17,0.8,MS
8,20,0.25,0.25,0.39,0.14,0.8,HDy
8,20,0.25,0.25,0.46,0.21,0.8,DyS
8,20,0.25,0.25,0.41,0.16,0.8,SORD
8,20,0.25,0.25,0.48,0.23,0.8,SMM
9,20,0.25,0.25,0.35,0.1,0.9,CC
9,20,0.25,0.25,0.28,0.03,0.95,ACC
9,20,0.25,0.25,0.41,0.16,0.85,PCC
9,20,0.25,0.25,0.35,0.1,0.9,PACC
9,20,0.25,0.25,0.26,0.01,0.95,X
9,20,0.25,0.25,0.31,0.06,0.95,MAX
9,20,0.25,0.25,0.39,0.14,0.85,T50
9,20,0.25,0.25,0.27,0.02,0.95,MS
9,20,0.25,0.25,0.27,0.02,0.95,HDy
9,20,0.25,0.25,0.32,0.07,0.95,DyS
9,20,0.25,0.25,0.27,0.02,0.95,SORD
9,20,0.25,0.25,0.36,0.11,0.9,SMM
10,20,0.25,0.25,0.35,0.1,0.9,CC
10,20,0.25,0.25,0.28,0.03,0.95,ACC
10,20,0.25,0.25,0.35,0.1,0.9,PCC
10,20,0.25,0.25,0.28,0.03,0.95,PACC
10,20,0.25,0.25,0.26,0.01,0.95,X
10,20,0.25,0.25,0.25,0.0,0.9,MAX
10,20,0.25,0.25,0.17,0.08,0.9,MS
10,20,0.25,0.25,0.06,0.19,0.8,HDy
10,20,0.25,0.25,0.05,0.2,0.8,DyS
10,20,0.25,0.25,0.22,0.03,0.85,SORD
10,20,0.25,0.25,0.28,0.03,0.95,SMM
1,20,0.3,0.3,0.45,0.15,0.85,CC
1,20,0.3,0.3,0.4,0.1,0.8,ACC
1,20,0.3,0.3,0.43,0.13,0.8,PCC
1,20,0.3,0.3,0.38,0.08,0.85,PACC
1,20,0.3,0.3,0.26,0.04,0.95,X
1,20,0.3,0.3,0.31,0.01,0.9,MAX
1,20,0.3,0.3,0.29,0.01,0.9,T50
1,20,0.3,0.3,0.32,0.02,0.85,MS
1,20,0.3,0.3,0.26,0.04,0.95,HDy
1,20,0.3,0.3,0.33,0.03,0.85,DyS
1,20,0.3,0.3,0.31,0.01,0.85,SORD
1,20,0.3,0.3,0.39,0.09,0.85,SMM
2,20,0.3,0.3,0.3,0.0,0.9,CC
2,20,0.3,0.3,0.22,0.08,0.9,ACC
2,20,0.3,0.3,0.45,0.15,0.85,PCC
2,20,0.3,0.3,0.39,0.09,0.9,PACC
2,20,0.3,0.3,0.26,0.04,0.9,X
2,20,0.3,0.3,0.25,0.05,0.95,MAX
2,20,0.3,0.3,0.1,0.2,0.8,T50
2,20,0.3,0.3,0.3,0.0,0.9,MS
2,20,0.3,0.3,0.26,0.04,0.9,HDy
2,20,0.3,0.3,0.26,0.04,0.95,DyS
2,20,0.3,0.3,0.29,0.01,0.9,SORD
2,20,0.3,0.3,0.4,0.1,0.9,SMM
3,20,0.3,0.3,0.4,0.1,0.8,CC
3,20,0.3,0.3,0.34,0.04,0.8,ACC
3,20,0.3,0.3,0.44,0.14,0.75,PCC
3,20,0.3,0.3,0.38,0.08,0.75,PACC
3,20,0.3,0.3,0.38,0.08,0.75,X
3,20,0.3,0.3,0.37,0.07,0.75,MAX
3,20,0.3,0.3,0.39,0.09,0.8,T50
3,20,0.3,0.3,0.31,0.01,0.8,MS
3,20,0.3,0.3,0.36,0.06,0.75,HDy
3,20,0.3,0.3,0.36,0.06,0.75,DyS
3,20,0.3,0.3,0.33,0.03,0.8,SORD
3,20,0.3,0.3,0.4,0.1,0.8,SMM
4,20,0.3,0.3,0.4,0.1,0.9,CC
4,20,0.3,0.3,0.34,0.04,0.95,ACC
4,20,0.3,0.3,0.44,0.14,0.85,PCC
4,20,0.3,0.3,0.38,0.08,0.95,PACC
4,20,0.3,0.3,0.32,0.02,0.95,X
4,20,0.3,0.3,0.37,0.07,0.95,MAX
4,20,0.3,0.3,0.29,0.01,1.0,T50
4,20,0.3,0.3,0.31,0.01,0.95,MS
4,20,0.3,0.3,0.31,0.01,0.95,HDy
4,20,0.3,0.3,0.31,0.01,0.95,DyS
4,20,0.3,0.3,0.33,0.03,0.95,SORD
4,20,0.3,0.3,0.39,0.09,0.9,SMM
5,20,0.3,0.3,0.5,0.2,0.8,CC
5,20,0.3,0.3,0.46,0.16,0.85,ACC
5,20,0.3,0.3,0.53,0.23,0.8,PCC
5,20,0.3,0.3,0.49,0.19,0.8,PACC
5,20,0.3,0.3,0.44,0.14,0.85,X
5,20,0.3,0.3,0.49,0.19,0.8,MAX
5,20,0.3,0.3,0.59,0.29,0.75,T50
5,20,0.3,0.3,0.47,0.17,0.8,MS
5,20,0.3,0.3,0.57,0.27,0.75,HDy
5,20,0.3,0.3,0.57,0.27,0.75,DyS
5,20,0.3,0.3,0.46,0.16,0.8,SORD
5,20,0.3,0.3,0.51,0.21,0.8,SMM
6,20,0.3,0.3,0.4,0.1,0.9,CC
6,20,0.3,0.3,0.34,0.04,0.85,ACC
6,20,0.3,0.3,0.43,0.13,0.85,PCC
6,20,0.3,0.3,0.37,0.07,0.85,PACC
6,20,0.3,0.3,0.38,0.08,0.85,X
6,20,0.3,0.3,0.37,0.07,0.85,MAX
6,20,0.3,0.3,0.2,0.1,0.8,T50
6,20,0.3,0.3,0.31,0.01,0.9,MS
6,20,0.3,0.3,0.32,0.02,0.85,HDy
6,20,0.3,0.3,0.3,0.0,0.9,DyS
6,20,0.3,0.3,0.32,0.02,0.85,SORD
6,20,0.3,0.3,0.38,0.08,0.85,SMM
7,20,0.3,0.3,0.4,0.1,0.9,CC
7,20,0.3,0.3,0.34,0.04,0.95,ACC
7,20,0.3,0.3,0.49,0.19,0.8,PCC
7,20,0.3,0.3,0.44,0.14,0.85,PACC
7,20,0.3,0.3,0.26,0.04,0.95,X
7,20,0.3,0.3,0.31,0.01,0.9,MAX
7,20,0.3,0.3,0.39,0.09,0.9,T50
7,20,0.3,0.3,0.38,0.08,0.9,MS
7,20,0.3,0.3,0.35,0.05,0.95,HDy
7,20,0.3,0.3,0.4,0.1,0.9,DyS
7,20,0.3,0.3,0.36,0.06,0.9,SORD
7,20,0.3,0.3,0.46,0.16,0.85,SMM
8,20,0.3,0.3,0.35,0.05,0.85,CC
8,20,0.3,0.3,0.28,0.02,0.85,ACC
8,20,0.3,0.3,0.42,0.12,0.85,PCC
8,20,0.3,0.3,0.36,0.06,0.9,PACC
8,20,0.3,0.3,0.26,0.04,0.85,X
8,20,0.3,0.3,0.25,0.05,0.85,MAX
8,20,0.3,0.3,0.29,0.01,0.9,T50
8,20,0.3,0.3,0.28,0.02,0.85,MS
8,20,0.3,0.3,0.27,0.03,0.85,HDy
8,20,0.3,0.3,0.28,0.02,0.85,DyS
8,20,0.3,0.3,0.26,0.04,0.85,SORD
8,20,0.3,0.3,0.37,0.07,0.9,SMM
9,20,0.3,0.3,0.3,0.0,0.9,CC
9,20,0.3,0.3,0.22,0.08,0.85,ACC
9,20,0.3,0.3,0.46,0.16,0.75,PCC
9,20,0.3,0.3,0.41,0.11,0.8,PACC
9,20,0.3,0.3,0.26,0.04,0.9,X
9,20,0.3,0.3,0.25,0.05,0.85,MAX
9,20,0.3,0.3,0.2,0.1,0.8,T50
9,20,0.3,0.3,0.32,0.02,0.9,MS
9,20,0.3,0.3,0.28,0.02,0.9,HDy
9,20,0.3,0.3,0.33,0.03,0.9,DyS
9,20,0.3,0.3,0.3,0.0,0.9,SORD
9,20,0.3,0.3,0.42,0.12,0.8,SMM
10,20,0.3,0.3,0.45,0.15,0.85,CC
10,20,0.3,0.3,0.4,0.1,0.9,ACC
10,20,0.3,0.3,0.48,0.18,0.8,PCC
10,20,0.3,0.3,0.44,0.14,0.85,PACC
10,20,0.3,0.3,0.44,0.14,0.85,X
10,20,0.3,0.3,0.43,0.13,0.85,MAX
10,20,0.3,0.3,0.39,0.09,0.9,T50
10,20,0.3,0.3,0.39,0.09,0.9,MS
10,20,0.3,0.3,0.43,0.13,0.85,HDy
10,20,0.3,0.3,0.44,0.14,0.85,DyS
10,20,0.3,0.3,0.39,0.09,0.95,SORD
10,20,0.3,0.3,0.45,0.15,0.85,SMM
1,20,0.35,0.35,0.45,0.1,0.9,CC
1,20,0.35,0.35,0.4,0.05,0.85,ACC
1,20,0.35,0.35,0.44,0.09,0.9,PCC
1,20,0.35,0.35,0.39,0.04,0.85,PACC
1,20,0.35,0.35,0.44,0.09,0.9,X
1,20,0.35,0.35,0.43,0.08,0.9,MAX
1,20,0.35,0.35,0.29,0.06,0.85,T50
1,20,0.35,0.35,0.33,0.02,0.85,MS
1,20,0.35,0.35,0.49,0.14,0.85,HDy
1,20,0.35,0.35,0.41,0.06,0.85,DyS
1,20,0.35,0.35,0.34,0.01,0.9,SORD
1,20,0.35,0.35,0.4,0.05,0.85,SMM
2,20,0.35,0.35,0.35,0.0,0.9,CC
2,20,0.35,0.35,0.28,0.07,0.9,ACC
2,20,0.35,0.35,0.43,0.08,0.85,PCC
2,20,0.35,0.35,0.37,0.02,0.9,PACC
2,20,0.35,0.35,0.32,0.03,0.9,X
2,20,0.35,0.35,0.31,0.04,0.95,MAX
2,20,0.35,0.35,0.39,0.04,0.85,T50
2,20,0.35,0.35,0.33,0.02,0.9,MS
2,20,0.35,0.35,0.37,0.02,0.9,HDy
2,20,0.35,0.35,0.38,0.03,0.9,DyS
2,20,0.35,0.35,0.32,0.03,0.9,SORD
2,20,0.35,0.35,0.39,0.04,0.9,SMM
3,20,0.35,0.35,0.4,0.05,0.95,CC
3,20,0.35,0.35,0.34,0.01,0.9,ACC
3,20,0.35,0.35,0.46,0.11,0.85,PCC
3,20,0.35,0.35,0.41,0.06,0.9,PACC
3,20,0.35,0.35,0.38,0.03,0.9,X
3,20,0.35,0.35,0.37,0.02,0.9,MAX
3,20,0.35,0.35,0.49,0.14,0.85,T50
3,20,0.35,0.35,0.36,0.01,0.9,MS
3,20,0.35,0.35,0.44,0.09,0.9,HDy
3,20,0.35,0.35,0.44,0.09,0.9,DyS
3,20,0.35,0.35,0.35,0.0,0.9,SORD
3,20,0.35,0.35,0.42,0.07,0.9,SMM
4,20,0.35,0.35,0.35,0.0,0.9,CC
4,20,0.35,0.35,0.28,0.07,0.95,ACC
4,20,0.35,0.35,0.42,0.07,0.95,PCC
4,20,0.35,0.35,0.36,0.01,0.95,PACC
4,20,0.35,0.35,0.32,0.03,0.9,X
4,20,0.35,0.35,0.31,0.04,0.95,MAX
4,20,0.35,0.35,0.39,0.04,0.95,T50
4,20,0.35,0.35,0.3,0.05,0.95,MS
4,20,0.35,0.35,0.27,0.08,0.95,HDy
4,20,0.35,0.35,0.31,0.04,0.95,DyS
4,20,0.35,0.35,0.31,0.04,0.9,SORD
4,20,0.35,0.35,0.37,0.02,0.95,SMM
5,20,0.35,0.35,0.45,0.1,0.9,CC
5,20,0.35,0.35,0.4,0.05,0.95,ACC
5,20,0.35,0.35,0.49,0.14,0.9,PCC
5,20,0.35,0.35,0.44,0.09,0.9,PACC
5,20,0.35,0.35,0.38,0.03,0.95,X
5,20,0.35,0.35,0.43,0.08,0.9,MAX
5,20,0.35,0.35,0.29,0.06,0.95,T50
5,20,0.35,0.35,0.4,0.05,0.95,MS
5,20,0.35,0.35,0.38,0.03,0.95,HDy
5,20,0.35,0.35,0.44,0.09,0.9,DyS
5,20,0.35,0.35,0.38,0.03,0.95,SORD
5,20,0.35,0.35,0.46,0.11,0.9,SMM
6,20,0.35,0.35,0.5,0.15,0.75,CC
6,20,0.35,0.35,0.46,0.11,0.7,ACC
6,20,0.35,0.35,0.47,0.12,0.7,PCC
6,20,0.35,0.35,0.42,0.07,0.7,PACC
6,20,0.35,0.35,0.38,0.03,0.7,X
6,20,0.35,0.35,0.43,0.08,0.7,MAX
6,20,0.35,0.35,0.29,0.06,0.75,T50
6,20,0.35,0.35,0.41,0.06,0.75,MS
6,20,0.35,0.35,0.4,0.05,0.75,HDy
6,20,0.35,0.35,0.4,0.05,0.75,DyS
6,20,0.35,0.35,0.38,0.03,0.7,SORD
6,20,0.35,0.35,0.44,0.09,0.7,SMM
7,20,0.35,0.35,0.45,0.1,0.9,CC
7,20,0.35,0.35,0.4,0.05,0.95,ACC
7,20,0.35,0.35,0.49,0.14,0.9,PCC
7,20,0.35,0.35,0.44,0.09,0.9,PACC
7,20,0.35,0.35,0.44,0.09,0.9,X
7,20,0.35,0.35,0.43,0.08,0.95,MAX
7,20,0.35,0.35,0.49,0.14,0.85,T50
7,20,0.35,0.35,0.41,0.06,0.95,MS
7,20,0.35,0.35,0.47,0.12,0.9,HDy
7,20,0.35,0.35,0.48,0.13,0.9,DyS
7,20,0.35,0.35,0.41,0.06,0.95,SORD
7,20,0.35,0.35,0.46,0.11,0.9,SMM
8,20,0.35,0.35,0.55,0.2,0.8,CC
8,20,0.35,0.35,0.52,0.17,0.8,ACC
8,20,0.35,0.35,0.46,0.11,0.9,PCC
8,20,0.35,0.35,0.41,0.06,0.85,PACC
8,20,0.35,0.35,0.44,0.09,0.9,X
8,20,0.35,0.35,0.49,0.14,0.85,MAX
8,20,0.35,0.35,0.2,0.15,0.85,T50
8,20,0.35,0.35,0.35,0.0,0.9,MS
8,20,0.35,0.35,0.37,0.02,0.85,HDy
8,20,0.35,0.35,0.39,0.04,0.85,DyS
8,20,0.35,0.35,0.37,0.02,0.85,SORD
8,20,0.35,0.35,0.42,0.07,0.85,SMM
9,20,0.35,0.35,0.45,0.1,0.9,CC
9,20,0.35,0.35,0.4,0.05,0.95,ACC
9,20,0.35,0.35,0.45,0.1,0.9,PCC
9,20,0.35,0.35,0.4,0.05,0.95,PACC
9,20,0.35,0.35,0.38,0.03,0.95,X
9,20,0.35,0.35,0.37,0.02,0.95,MAX
9,20,0.35,0.35,0.39,0.04,0.95,T50
9,20,0.35,0.35,0.34,0.01,0.9,MS
9,20,0.35,0.35,0.33,0.02,0.9,HDy
9,20,0.35,0.35,0.33,0.02,0.9,DyS
9,20,0.35,0.35,0.35,0.0,0.9,SORD
9,20,0.35,0.35,0.41,0.06,0.95,SMM
10,20,0.35,0.35,0.4,0.05,0.85,CC
10,20,0.35,0.35,0.34,0.01,0.8,ACC
10,20,0.35,0.35,0.43,0.08,0.8,PCC
10,20,0.35,0.35,0.37,0.02,0.85,PACC
10,20,0.35,0.35,0.32,0.03,0.8,X
10,20,0.35,0.35,0.31,0.04,0.85,MAX
10,20,0.35,0.35,0.29,0.06,0.85,T50
10,20,0.35,0.35,0.3,0.05,0.85,MS
10,20,0.35,0.35,0.34,0.01,0.8,HDy
10,20,0.35,0.35,0.33,0.02,0.8,DyS
10,20,0.35,0.35,0.31,0.04,0.8,SORD
10,20,0.35,0.35,0.38,0.03,0.85,SMM
1,20,0.4,0.4,0.5,0.1,0.9,CC
1,20,0.4,0.4,0.46,0.06,0.95,ACC
1,20,0.4,0.4,0.52,0.12,0.85,PCC
1,20,0.4,0.4,0.48,0.08,0.9,PACC
1,20,0.4,0.4,0.5,0.1,0.9,X
1,20,0.4,0.4,0.49,0.09,0.9,MAX
1,20,0.4,0.4,0.59,0.19,0.8,T50
1,20,0.4,0.4,0.48,0.08,0.9,MS
1,20,0.4,0.4,0.6,0.2,0.8,HDy
1,20,0.4,0.4,0.57,0.17,0.8,DyS
1,20,0.4,0.4,0.47,0.07,0.9,SORD
1,20,0.4,0.4,0.49,0.09,0.9,SMM
2,20,0.4,0.4,0.35,0.05,0.95,CC
2,20,0.4,0.4,0.28,0.12,0.9,ACC
2,20,0.4,0.4,0.48,0.08,0.9,PCC
2,20,0.4,0.4,0.44,0.04,0.95,PACC
2,20,0.4,0.4,0.32,0.08,0.9,X
2,20,0.4,0.4,0.31,0.09,0.9,MAX
2,20,0.4,0.4,0.39,0.01,1.0,T50
2,20,0.4,0.4,0.4,0.0,1.0,MS
2,20,0.4,0.4,0.49,0.09,0.9,HDy
2,20,0.4,0.4,0.46,0.06,0.9,DyS
2,20,0.4,0.4,0.37,0.03,0.95,SORD
2,20,0.4,0.4,0.45,0.05,0.95,SMM
3,20,0.4,0.4,0.5,0.1,0.9,CC
3,20,0.4,0.4,0.46,0.06,0.95,ACC
3,20,0.4,0.4,0.46,0.06,0.95,PCC
3,20,0.4,0.4,0.41,0.01,1.0,PACC
3,20,0.4,0.4,0.38,0.02,0.95,X
3,20,0.4,0.4,0.37,0.03,0.95,MAX
3,20,0.4,0.4,0.39,0.01,1.0,T50
3,20,0.4,0.4,0.38,0.02,0.95,MS
3,20,0.4,0.4,0.6,0.2,0.8,HDy
3,20,0.4,0.4,0.51,0.11,0.85,DyS
3,20,0.4,0.4,0.4,0.0,1.0,SORD
3,20,0.4,0.4,0.43,0.03,1.0,SMM
4,20,0.4,0.4,0.5,0.1,0.9,CC
4,20,0.4,0.4,0.46,0.06,0.85,ACC
4,20,0.4,0.4,0.46,0.06,0.85,PCC
4,20,0.4,0.4,0.41,0.01,0.9,PACC
4,20,0.4,0.4,0.44,0.04,0.85,X
4,20,0.4,0.4,0.49,0.09,0.85,MAX
4,20,0.4,0.4,0.29,0.11,0.9,T50
4,20,0.4,0.4,0.35,0.05,0.95,MS
4,20,0.4,0.4,0.39,0.01,0.9,HDy
4,20,0.4,0.4,0.44,0.04,0.85,DyS
4,20,0.4,0.4,0.35,0.05,0.95,SORD
4,20,0.4,0.4,0.42,0.02,0.9,SMM
5,20,0.4,0.4,0.65,0.25,0.75,CC
5,20,0.4,0.4,0.64,0.24,0.75,ACC
5,20,0.4,0.4,0.53,0.13,0.8,PCC
5,20,0.4,0.4,0.5,0.1,0.8,PACC
5,20,0.4,0.4,0.56,0.16,0.85,X
5,20,0.4,0.4,0.61,0.21,0.8,MAX
5,20,0.4,0.4,0.29,0.11,0.7,T50
5,20,0.4,0.4,0.5,0.1,0.8,MS
5,20,0.4,0.4,0.53,0.13,0.8,HDy
5,20,0.4,0.4,0.57,0.17,0.85,DyS
5,20,0.4,0.4,0.55,0.15,0.85,SORD
5,20,0.4,0.4,0.52,0.12,0.8,SMM
6,20,0.4,0.4,0.5,0.1,0.9,CC
6,20,0.4,0.4,0.46,0.06,0.95,ACC
6,20,0.4,0.4,0.46,0.06,0.95,PCC
6,20,0.4,0.4,0.41,0.01,0.9,PACC
6,20,0.4,0.4,0.38,0.02,0.9,X
6,20,0.4,0.4,0.43,0.03,0.9,MAX
6,20,0.4,0.4,0.49,0.09,0.9,T50
6,20,0.4,0.4,0.38,0.02,0.9,MS
6,20,0.4,0.4,0.36,0.04,0.9,HDy
6,20,0.4,0.4,0.4,0.0,0.9,DyS
6,20,0.4,0.4,0.39,0.01,0.9,SORD
6,20,0.4,0.4,0.42,0.02,0.9,SMM
7,20,0.4,0.4,0.4,0.0,0.9,CC
7,20,0.4,0.4,0.34,0.06,0.85,ACC
7,20,0.4,0.4,0.46,0.06,0.85,PCC
7,20,0.4,0.4,0.41,0.01,0.9,PACC
7,20,0.4,0.4,0.32,0.08,0.85,X
7,20,0.4,0.4,0.31,0.09,0.8,MAX
7,20,0.4,0.4,0.49,0.09,0.9,T50
7,20,0.4,0.4,0.36,0.04,0.85,MS
7,20,0.4,0.4,0.39,0.01,0.85,HDy
7,20,0.4,0.4,0.39,0.01,0.9,DyS
7,20,0.4,0.4,0.34,0.06,0.85,SORD
7,20,0.4,0.4,0.43,0.03,0.9,SMM
8,20,0.4,0.4,0.4,0.0,0.8,CC
8,20,0.4,0.4,0.34,0.06,0.8,ACC
8,20,0.4,0.4,0.42,0.02,0.75,PCC
8,20,0.4,0.4,0.36,0.04,0.85,PACC
8,20,0.4,0.4,0.32,0.08,0.8,X
8,20,0.4,0.4,0.31,0.09,0.8,MAX
8,20,0.4,0.4,0.39,0.01,0.8,T50
8,20,0.4,0.4,0.29,0.11,0.8,MS
8,20,0.4,0.4,0.22,0.18,0.8,HDy
8,20,0.4,0.4,0.22,0.18,0.8,DyS
8,20,0.4,0.4,0.3,0.1,0.8,SORD
8,20,0.4,0.4,0.37,0.03,0.8,SMM
9,20,0.4,0.4,0.45,0.05,0.95,CC
9,20,0.4,0.4,0.4,0.0,1.0,ACC
9,20,0.4,0.4,0.45,0.05,0.95,PCC
9,20,0.4,0.4,0.4,0.0,1.0,PACC
9,20,0.4,0.4,0.32,0.08,0.95,X
9,20,0.4,0.4,0.31,0.09,0.9,MAX
9,20,0.4,0.4,0.49,0.09,0.9,T50
9,20,0.4,0.4,0.35,0.05,0.95,MS
9,20,0.4,0.4,0.35,0.05,0.95,HDy
9,20,0.4,0.4,0.39,0.01,1.0,DyS
9,20,0.4,0.4,0.35,0.05,0.95,SORD
9,20,0.4,0.4,0.41,0.01,1.0,SMM
10,20,0.4,0.4,0.45,0.05,0.95,CC
10,20,0.4,0.4,0.4,0.0,0.9,ACC
10,20,0.4,0.4,0.49,0.09,0.9,PCC
10,20,0.4,0.4,0.44,0.04,0.95,PACC
10,20,0.4,0.4,0.44,0.04,0.95,X
10,20,0.4,0.4,0.43,0.03,0.95,MAX
10,20,0.4,0.4,0.49,0.09,0.9,T50
10,20,0.4,0.4,0.41,0.01,0.9,MS
10,20,0.4,0.4,0.44,0.04,0.95,HDy
10,20,0.4,0.4,0.46,0.06,0.95,DyS
10,20,0.4,0.4,0.4,0.0,0.9,SORD
10,20,0.4,0.4,0.46,0.06,0.95,SMM
1,20,0.45,0.45,0.5,0.05,0.95,CC
1,20,0.45,0.45,0.46,0.01,1.0,ACC
1,20,0.45,0.45,0.56,0.11,0.85,PCC
1,20,0.45,0.45,0.53,0.08,0.9,PACC
1,20,0.45,0.45,0.44,0.01,1.0,X
1,20,0.45,0.45,0.49,0.04,1.0,MAX
1,20,0.45,0.45,0.59,0.14,0.85,T50
1,20,0.45,0.45,0.52,0.07,0.9,MS
1,20,0.45,0.45,0.69,0.24,0.75,HDy
1,20,0.45,0.45,0.64,0.19,0.85,DyS
1,20,0.45,0.45,0.47,0.02,1.0,SORD
1,20,0.45,0.45,0.55,0.1,0.9,SMM
2,20,0.45,0.45,0.6,0.15,0.75,CC
2,20,0.45,0.45,0.58,0.13,0.75,ACC
2,20,0.45,0.45,0.56,0.11,0.75,PCC
2,20,0.45,0.45,0.53,0.08,0.85,PACC
2,20,0.45,0.45,0.5,0.05,0.85,X
2,20,0.45,0.45,0.49,0.04,0.8,MAX
2,20,0.45,0.45,0.29,0.16,0.75,T50
2,20,0.45,0.45,0.54,0.09,0.8,MS
2,20,0.45,0.45,0.69,0.24,0.75,HDy
2,20,0.45,0.45,0.63,0.18,0.75,DyS
2,20,0.45,0.45,0.53,0.08,0.85,SORD
2,20,0.45,0.45,0.55,0.1,0.8,SMM
3,20,0.45,0.45,0.5,0.05,0.85,CC
3,20,0.45,0.45,0.46,0.01,0.9,ACC
3,20,0.45,0.45,0.51,0.06,0.9,PCC
3,20,0.45,0.45,0.47,0.02,0.9,PACC
3,20,0.45,0.45,0.32,0.13,0.9,X
3,20,0.45,0.45,0.37,0.08,0.9,MAX
3,20,0.45,0.45,0.49,0.04,0.85,T50
3,20,0.45,0.45,0.46,0.01,0.9,MS
3,20,0.45,0.45,0.48,0.03,0.9,HDy
3,20,0.45,0.45,0.45,0.0,0.9,DyS
